LotArea,Utilities,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PoolArea,YrSold,MoSold,cluster
0.19060081,0.030187175,0.6412629,-0.5068271,-0.40823627,-1.211101,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,0.79706115,-0.7828765,-0.054849155,0.7842444,-0.7548488,-1.0320029,-0.20732835,0.7372997,-0.9172771,0.23531511,-0.06304185,-1.3598377,-0.07974365,2
-0.3868093,0.030187175,-0.7762911,1.2925627,-0.47437692,-1.3069965,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.8771804,-0.7828765,-1.352561,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-1.3598377,0.288662,2
0.4520217,0.030187175,-0.7762911,-0.5068271,-0.70586926,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.63727385,0.72987425,0.11527771,-1.0244579,1.2352071,1.3842534,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-0.07974365,2
-0.06955099,0.030187175,-0.7762911,-0.5068271,-0.67279893,-1.5946828,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,0.14369857,-0.7828765,-0.56127334,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-1.3598377,-0.4481493,2
-0.37411898,0.030187175,-0.06751409,-0.5068271,-0.5735879,-1.4508396,-0.68721527,-0.22963299,-2.2436228,0.26779857,-2.2967508,-0.7801969,0.20694804,-0.43862373,-1.0244579,-0.7548488,1.3842534,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.15921822,-0.8165549,2
0.37080356,0.030187175,-0.7762911,-0.5068271,-0.67279893,-1.5946828,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.12172997,-0.7828765,-0.7670081,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,0.9187462,1.3938788,2
-0.145693,0.030187175,-0.7762911,0.3928678,-0.83815056,-1.6426306,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.65258706,0.60614616,-0.0014372314,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,0.15921822,-0.07974365,2
0.038824446,0.030187175,-0.06751409,0.3928678,-0.47437692,-1.3069965,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.13959534,-0.7828765,-0.78085566,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,0.9187462,-0.8165549,2
0.082733,0.030187175,-2.193845,-0.5068271,-2.690089,0.6588595,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-1.1094304,-0.7828765,-1.532579,-1.0244579,1.2352071,-2.2401311,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.9187462,1.7622845,2
-0.5665044,0.030187175,-0.06751409,2.192258,-1.3672758,0.9944934,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.88483703,-0.7828765,-1.3584957,-1.0244579,-0.7548488,-1.0320029,-0.20732835,0.7372997,-0.9172771,0.23531511,-0.06304185,-1.3598377,-0.07974365,2
-0.14988081,0.030187175,-0.7762911,-3.2059119,-1.6979792,-1.6426306,-0.68721527,-2.9200132,-0.15608431,0.26779857,-10.0202675,-0.21105689,-0.7828765,-0.83624583,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.28152114,-7.3055816,-0.06304185,-0.6003097,1.7622845,2
-0.06828196,0.030187175,-0.06751409,0.3928678,-0.4413066,-1.2590488,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,0.4499623,-0.7828765,-0.323887,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-1.3598377,2.13069,2
-0.4743726,0.030187175,-1.4850681,-0.5068271,-0.40823627,-1.211101,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.72404855,-0.7828765,-1.2338679,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,0.9187462,-1.1849605,2
0.20544851,0.030187175,-0.7762911,-0.5068271,-0.70586926,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,0.5316326,-0.7828765,-0.26058397,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,-1.2728642,-0.06304185,0.9187462,-0.07974365,2
0.09923043,0.030187175,-0.7762911,0.3928678,-0.8712209,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.28507063,0.40771437,0.11527771,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.15921822,-0.8165549,2
-0.2725963,0.030187175,-0.7762911,0.3928678,-0.40823627,-1.211101,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,0.24578646,-0.7828765,-0.48214453,-1.0244579,1.2352071,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,0.15921822,-0.4481493,2
-0.06955099,0.030187175,-0.7762911,0.3928678,-0.7720099,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,0.16922054,0.2489689,0.33288184,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-1.3598377,-0.4481493,2
0.07105789,0.030187175,-0.7762911,-0.5068271,-0.54051757,0.41912094,1.0361183,-0.22963299,0.88768494,0.26779857,-2.2967508,1.8051791,-0.7828765,0.7265475,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,0.9187462,1.7622845,2
-0.15508385,0.030187175,-1.4850681,-2.306217,-0.50744724,-1.3549442,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.509664,-0.7828765,-1.0676974,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,0.9187462,1.3938788,2
-0.5936618,0.030187175,-2.193845,-0.5068271,-0.4413066,-1.2590488,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.9384332,-0.7828765,-1.4000382,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.9187462,0.6570676,2
0.16128615,0.030187175,0.6412629,1.2925627,-0.7720099,0.7068072,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.9154634,0.9119646,0.05395291,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.9187462,2.13069,2
-0.279576,0.030187175,-0.7762911,0.3928678,-0.40823627,-1.211101,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.02474647,-0.7828765,-0.6918358,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-1.3598377,-0.4481493,2
-0.07805352,0.030187175,-0.7762911,-0.5068271,-0.6066583,-1.4987874,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,0.12838538,-0.7828765,-0.57314265,-1.0244579,1.2352071,-1.0320029,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,0.9187462,0.6570676,2
-0.28135264,0.030187175,-0.7762911,0.3928678,-0.37516594,-1.1631534,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,0.27896503,-0.7828765,-0.4564277,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.15921822,-0.07974365,2
-0.47691065,0.030187175,-0.06751409,1.2925627,-0.5735879,-1.4508396,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.44841123,-0.7828765,-1.0202202,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.15921822,-0.07974365,2
-0.56358564,0.030187175,-0.06751409,0.3928678,-1.2019242,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-4.8712564,-1.3085018,0.60614616,-0.5098396,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.9187462,-1.1849605,2
0.17867191,0.030187175,-0.7762911,0.3928678,-0.6397286,-1.5467352,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.7087354,-0.7828765,-1.2219986,-1.0244579,-0.7548488,-1.0320029,-0.20732835,0.7372997,-1.5530329,0.23531511,-0.06304185,0.15921822,-0.4481493,2
-0.32843378,0.030187175,-0.7762911,-0.5068271,-0.40823627,-1.211101,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.3054882,-0.7828765,-0.9094399,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-1.3598377,0.288662,2
0.8873001,0.030187175,-1.4850681,0.3928678,-0.50744724,-1.3549442,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,0.17687713,-0.7828765,-0.53555644,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.9187462,-0.8165549,2
0.23349415,0.030187175,-0.06751409,0.3928678,-0.47437692,-1.3069965,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,0.21516009,-0.7828765,-0.50588316,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-0.4481493,2
-0.31168252,0.030187175,-1.4850681,0.3928678,-0.5735879,-1.4508396,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,0.1130722,-0.7828765,-0.58501196,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.15921822,1.7622845,2
0.1517684,0.030187175,-0.7762911,-0.5068271,-0.4413066,-1.2590488,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.729153,0.7345432,0.04801825,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-0.6003097,0.288662,2
0.32410315,0.030187175,-0.7762911,-0.5068271,-0.50744724,-1.3549442,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.7087354,-0.7828765,-1.2219986,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.15921822,2.13069,2
0.2578596,0.030187175,-0.7762911,1.2925627,-1.1027132,1.0903888,-0.68721527,-0.22963299,-0.15608431,0.26779857,-4.8712564,-1.4667381,0.3096657,-0.8837231,-1.0244579,1.2352071,-1.0320029,-0.20732835,2.2453659,-0.9172771,0.23531511,-0.06304185,0.15921822,-1.9217716,2
-0.15076913,0.030187175,-0.7762911,0.3928678,-1.4664869,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.33611456,-0.7828765,-0.93317854,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,1.6782742,-1.1849605,2
1.4761316,0.030187175,-0.06751409,-0.5068271,-1.6979792,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-4.8712564,-0.5607079,0.6411635,0.09945195,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,0.35423478,-2.7810435,-0.06304185,-1.3598377,1.0254732,2
-0.11269812,0.030187175,-0.7762911,-1.406522,-1.1027132,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-4.8712564,-0.5811255,0.2489689,-0.24871464,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.15921822,-1.1849605,2
-0.47310355,0.030187175,-0.7762911,1.2925627,-0.6397286,-1.5467352,-0.68721527,-0.22963299,-2.2436228,0.26779857,-2.2967508,-0.029850865,-0.7828765,-0.69579226,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-1.3598377,1.0254732,2
-0.04797743,0.030187175,-0.7762911,-0.5068271,-0.47437692,-1.3069965,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.6066475,-0.7828765,-1.1428697,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,-0.8165549,2
-0.32526118,0.030187175,-0.7762911,-2.306217,-0.7720099,-1.6426306,-0.68721527,-0.22963299,-2.2436228,0.26779857,-2.2967508,-0.4024717,0.27698278,-0.08650067,-1.0244579,-0.7548488,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-1.3598377,0.6570676,2
-0.2799567,0.030187175,-0.06751409,1.2925627,-0.6066583,-1.4987874,-0.68721527,-0.22963299,-1.1998537,0.26779857,-4.8712564,-0.3054882,-0.7828765,-0.9094399,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-0.07974365,2
-0.526403,0.030187175,-1.4850681,-1.406522,-1.6979792,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.509664,-0.7828765,-1.0676974,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-2.2788327,-0.9172771,0.23531511,-0.06304185,-0.6003097,0.288662,2
-0.17399244,0.030187175,-0.7762911,1.2925627,-2.0286825,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.9282244,-0.7828765,-1.3921254,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.15921822,-0.4481493,2
2.0209274,0.030187175,-0.7762911,-0.5068271,-0.50744724,-1.3549442,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,1.8842971,-0.7828765,0.78787225,0.7842444,1.2352071,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,0.15921822,-0.8165549,2
-0.25292632,0.030187175,-0.7762911,1.2925627,-1.3672758,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.9690595,0.19761008,-0.59292483,-1.0244579,-0.7548488,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,0.15921822,0.288662,2
1.4723245,0.030187175,-0.7762911,-0.5068271,-0.5735879,-1.4508396,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.43820244,-0.7828765,-1.0123073,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.15921822,-1.5533661,2
-0.28490594,0.030187175,-0.7762911,-0.5068271,-0.37516594,-1.1631534,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,0.2100557,-0.7828765,-0.5098396,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-0.4481493,2
-0.48071778,0.030187175,-0.7762911,0.3928678,-0.9704319,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.52242494,0.37970045,-0.09243532,-1.0244579,1.2352071,0.1761252,-0.20732835,0.7372997,0.35423478,-2.7810435,-0.06304185,1.6782742,-1.1849605,2
-0.34975353,0.030187175,-0.7762911,1.2925627,-1.3672758,0.5150163,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.6321695,-0.7828765,-1.1626519,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,0.15921822,-0.4481493,2
-0.37411898,0.030187175,-0.7762911,-2.306217,-0.70586926,-1.6426306,-0.68721527,-0.22963299,-2.2436228,0.26779857,-2.2967508,0.19984691,-0.7828765,-0.51775247,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,-2.7810435,-0.06304185,-0.6003097,1.7622845,2
-0.60254496,0.030187175,-0.7762911,0.3928678,-1.6979792,-1.6426306,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-1.1962051,-0.7828765,-1.5998384,-1.0244579,-0.7548488,-1.0320029,-0.20732835,2.2453659,-1.5530329,0.23531511,-0.06304185,-0.6003097,-1.9217716,2
0.37867156,0.030187175,-0.7762911,-0.5068271,-1.8964012,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-4.8712564,-0.6832134,1.2994902,0.5623553,-1.0244579,1.2352071,1.3842534,-0.20732835,-0.7707665,1.6257466,0.23531511,-0.06304185,-1.3598377,0.288662,2
-0.2951851,0.030187175,-0.06751409,-2.306217,-1.8633308,-1.6426306,-0.68721527,-2.9200132,-1.1998537,0.26779857,-4.8712564,-0.8006145,0.3656935,-0.31993055,0.7842444,-0.7548488,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-1.3598377,-0.4481493,2
-0.0017846187,0.030187175,-0.7762911,0.3928678,-1.0365726,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-1.0839084,-0.08486344,-0.92130923,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,0.288662,2
-0.145693,0.030187175,-0.7762911,-0.5068271,-0.4413066,-1.2590488,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.022194272,1.0940549,0.9006308,0.7842444,-0.7548488,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,0.15921822,-1.9217716,2
-0.1613021,0.030187175,-1.4850681,-0.5068271,-0.67279893,-1.5946828,-0.68721527,-0.22963299,-1.1998537,0.26779857,-4.8712564,0.15390736,-0.7828765,-0.55336046,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-1.3598377,-0.8165549,2
-0.22411925,0.030187175,-1.4850681,-0.5068271,-0.50744724,-1.3549442,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.83634526,0.3960419,-0.32190877,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,1.6782742,-1.5533661,2
-0.49594617,0.030187175,-0.7762911,-0.5068271,-1.3672758,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-4.8712564,-0.5913343,0.6364946,0.071756884,0.7842444,-0.7548488,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,1.6782742,-1.1849605,2
0.23349415,0.030187175,-0.06751409,1.2925627,-1.2349945,0.5150163,-0.68721527,-0.22963299,-2.2436228,0.26779857,-2.2967508,-0.7929579,1.1103964,0.3170561,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,0.15921822,0.6570676,2
-0.17856096,0.030187175,-0.06751409,-1.406522,-0.8712209,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.92311996,0.8255884,-0.025175864,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,1.6782742,-0.8165549,2
-0.08998243,0.030187175,-0.7762911,-0.5068271,-1.3672758,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.6321695,0.0015127572,-0.49797028,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-1.1849605,2
0.00024583458,0.030187175,-0.7762911,-0.5068271,-0.4413066,-1.2590488,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.6321695,-0.7828765,-1.1626519,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,0.288662,2
0.1512608,0.030187175,-0.06751409,-0.5068271,-1.5987682,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,0.10286341,-0.7828765,-0.59292483,-1.0244579,-0.7548488,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-1.3598377,-1.1849605,2
-0.13300267,0.030187175,-0.7762911,0.3928678,-1.3672758,-1.1631534,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.97161174,-0.7828765,-1.1171529,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.15921822,0.6570676,2
-0.5340172,0.030187175,-1.4850681,1.2925627,-0.83815056,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.6730046,-0.7828765,-1.1943034,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,0.15921822,-0.8165549,2
-0.40457577,0.030187175,0.6412629,2.192258,-1.0365726,0.6588595,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.92311996,0.3937074,-0.39114645,-1.0244579,1.2352071,-1.0320029,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,-0.6003097,0.288662,2
-0.34290075,0.030187175,-1.4850681,-0.5068271,-1.0035022,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.94864196,-0.7828765,-1.4079511,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,-1.3598377,-0.8165549,2
0.01496662,0.030187175,-0.06751409,0.3928678,-0.6397286,-1.5467352,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.9996859,1.0100132,0.071756884,-1.0244579,1.2352071,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,0.15921822,-0.4481493,2
-0.49594617,0.030187175,-0.7762911,-1.406522,-1.1688539,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.6730046,0.26297584,-0.30806124,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-1.3598377,-0.8165549,2
-0.28274858,0.030187175,-0.06751409,1.2925627,-1.6979792,-1.6426306,-0.68721527,-2.9200132,-1.1998537,0.26779857,-2.2967508,-0.3182492,0.083219975,-0.18541162,-1.0244579,-0.7548488,0.1761252,-0.20732835,-2.2788327,-0.28152114,0.23531511,-0.06304185,0.15921822,-1.1849605,2
-0.4781797,0.030187175,-0.7762911,0.3928678,-1.6318386,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.28507063,-0.7828765,-0.8936142,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-1.3598377,0.6570676,2
-0.678687,0.030187175,-1.4850681,1.2925627,-1.8302605,0.2752778,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,0.09265462,-0.7828765,-0.6008377,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,0.288662,2
0.1933927,0.030187175,-0.7762911,-0.5068271,-1.5326276,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.8771804,-0.7828765,-1.352561,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-1.5530329,0.23531511,-0.06304185,-1.3598377,0.288662,2
0.0218194,0.030187175,-1.4850681,-0.5068271,-1.5656979,-1.6426306,-0.68721527,-0.22963299,-3.2873921,0.26779857,-4.8712564,-0.83124083,0.60848063,-0.13793436,0.7842444,-0.7548488,0.1761252,-0.20732835,-2.2788327,0.35423478,0.23531511,-0.06304185,-1.3598377,1.3938788,2
-0.34252003,0.030187175,0.6412629,1.2925627,-1.3672758,-1.6426306,-0.68721527,-0.22963299,0.88768494,0.26779857,-4.8712564,-0.13193876,-0.7828765,-0.774921,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,-0.6003097,-0.07974365,2
-0.07323119,0.030187175,-0.7762911,0.3928678,-0.50744724,-1.3549442,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,0.8914924,-0.7828765,0.018344961,-1.0244579,-0.7548488,0.1761252,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,0.15921822,0.288662,2
-0.054703303,0.030187175,-0.7762911,0.3928678,-0.70586926,0.562964,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.20850469,-0.7828765,-0.8342676,-1.0244579,-0.7548488,-1.0320029,-0.20732835,0.7372997,-0.9172771,0.23531511,-0.06304185,1.6782742,-0.8165549,2
-0.37411898,0.030187175,-0.06751409,0.3928678,-1.3672758,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-4.8712564,-0.44841123,-0.7828765,-1.0202202,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-1.3598377,-1.1849605,2
-0.17906857,0.030187175,-0.06751409,1.2925627,-1.5987682,-1.6426306,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.62451285,0.8979576,0.2676006,-1.0244579,1.2352071,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,-0.4481493,2
-0.51117456,0.030187175,-0.7762911,0.3928678,-1.4995573,-1.6426306,-0.68721527,-0.22963299,-0.15608431,0.26779857,-2.2967508,-0.6551392,0.099561416,-0.43268907,-1.0244579,-0.7548488,-1.0320029,-0.20732835,0.7372997,-0.28152114,0.23531511,-0.06304185,-0.6003097,0.6570676,2
-0.2370634,0.030187175,-0.06751409,-0.5068271,-0.70586926,-1.6426306,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.5811255,-0.7828765,-1.1230875,-1.0244579,-0.7548488,-1.0320029,-0.20732835,0.7372997,-1.5530329,0.23531511,-0.06304185,-0.6003097,1.7622845,2
-0.34785,0.030187175,-0.06751409,1.2925627,-0.47437692,0.562964,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,0.19474252,-0.7828765,-0.5217089,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,1.6782742,-0.8165549,2
-0.3033069,0.030187175,0.6412629,-1.406522,-1.3342055,-1.6426306,-0.68721527,-2.9200132,0.88768494,0.26779857,-4.8712564,0.16922054,0.5991427,0.6296147,-1.0244579,1.2352071,1.3842534,-0.20732835,-0.7707665,0.35423478,0.23531511,-0.06304185,-0.6003097,-0.07974365,2
-0.49594617,0.030187175,-0.06751409,0.3928678,-1.3342055,-1.6426306,-0.68721527,-0.22963299,-1.1998537,0.26779857,-2.2967508,-0.51221615,0.16959617,-0.2625622,-1.0244579,-0.7548488,0.1761252,-0.20732835,-0.7707665,-0.28152114,0.23531511,-0.06304185,-0.6003097,1.7622845,2
-0.51117456,0.030187175,0.6412629,2.192258,-1.4003462,0.8027026,-0.68721527,-0.22963299,0.88768494,0.26779857,-2.2967508,-0.7801969,-0.7828765,-1.2773887,-1.0244579,-0.7548488,-1.0320029,-0.20732835,-0.7707665,-0.9172771,0.23531511,-0.06304185,-0.6003097,0.288662,2
